"CT_ID_10","PropViol2010","PropViol2011","PropViol2012","PropViol2013","PropViol2014","PropViol2015","PropViol2016","PropViol2017","PropViol2018","PropViol2019","PropViol2020","CodeViol2010","CodeViol2011","CodeViol2012","CodeViol2013","CodeViol2014","CodeViol2015","CodeViol2016","CodeViol2017","CodeViol2018","CodeViol2019","CodeViol2020","TotPop","PropViol2010_rate","PropViol2011_rate","PropViol2012_rate","PropViol2013_rate","PropViol2014_rate","PropViol2015_rate","PropViol2016_rate","PropViol2017_rate","PropViol2018_rate","PropViol2019_rate","PropViol2020_rate","CodeViol2010_rate","CodeViol2011_rate","CodeViol2012_rate","CodeViol2013_rate","CodeViol2014_rate","CodeViol2015_rate","CodeViol2016_rate","CodeViol2017_rate","CodeViol2018_rate","CodeViol2019_rate","CodeViol2020_rate"
25025070800,8,5,6,3,9,15,6,8,9,4,1,554,258,468,442,862,702,689,605,677,860,571,3577,22.3651104277327,13.978194017333,16.7738328207996,8.38691641039978,25.1607492311993,41.9345820519989,16.7738328207996,22.3651104277327,25.1607492311993,11.1825552138664,2.79563880346659,1548.78389712049,721.274811294381,1308.35896002237,1235.67235113223,2409.8406485882,1962.53844003355,1926.19513558848,1691.36147609729,1892.64746994688,2404.24937098127,1596.30975677942
25025070900,9,0,2,1,11,19,9,6,1,2,8,436,425,521,765,550,629,421,513,561,539,488,2809,32.0398718405126,0,7.11997152011392,3.55998576005696,39.1598433606266,67.6397294410822,32.0398718405126,21.3599145603418,3.55998576005696,7.11997152011392,28.4798860804557,1552.15379138483,1512.99394802421,1854.75258098968,2723.38910644357,1957.99216803133,2239.23104307583,1498.75400498398,1826.27269490922,1997.15201139195,1918.8323246707,1737.2730509078
25025071101,13,7,10,10,18,17,20,3,7,9,7,264,167,397,434,409,480,316,560,639,773,567,4290,30.3030303030303,16.3170163170163,23.3100233100233,23.3100233100233,41.958041958042,39.6270396270396,46.6200466200466,6.99300699300699,16.3170163170163,20.979020979021,16.3170163170163,615.384615384615,389.277389277389,925.407925407926,1011.65501165501,953.379953379953,1118.88111888112,736.596736596737,1305.36130536131,1489.51048951049,1801.8648018648,1321.67832167832
25025071201,2,1,1,5,0,12,1,2,4,0,3,17,9,45,84,74,31,35,57,41,43,43,3734,5.35618639528656,2.67809319764328,2.67809319764328,13.3904659882164,0,32.1371183717193,2.67809319764328,5.35618639528656,10.7123727905731,0,8.03427959292983,45.5275843599357,24.1028387787895,120.514193893948,224.959828602035,198.178896625603,83.0208891269416,93.7332619175147,152.651312265667,109.801821103374,115.158007498661,115.158007498661
25025080100,15,17,19,18,26,41,16,21,14,14,14,416,152,82,193,372,472,553,379,397,264,487,2690,55.7620817843866,63.1970260223048,70.6319702602231,66.9144981412639,96.6542750929368,152.416356877323,59.4795539033457,78.0669144981413,52.0446096654275,52.0446096654275,52.0446096654275,1546.46840148699,565.055762081784,304.832713754647,717.472118959108,1382.89962825279,1754.6468401487,2055.76208178439,1408.9219330855,1475.83643122677,981.412639405204,1810.40892193309
25025080300,6,9,5,20,12,46,26,2,8,15,7,152,111,71,76,134,320,341,210,111,227,298,2089,28.7218764959311,43.0828147438966,23.9348970799426,95.7395883197702,57.4437529918621,220.201053135472,124.461464815701,9.57395883197702,38.2958353279081,71.8046912398277,33.5088559119196,727.620871230254,531.354715174725,339.875538535184,363.810435615127,641.455241742461,1531.83341311632,1632.35998085208,1005.26567735759,531.354715174725,1086.64432742939,1426.51986596458
25025080401,4,6,3,5,6,23,26,1,4,14,1,18,26,4,22,21,54,77,59,70,71,151,3265,12.2511485451761,18.3767228177642,9.18836140888208,15.3139356814701,18.3767228177642,70.4441041347626,79.6324655436447,3.06278713629403,12.2511485451761,42.8790199081164,3.06278713629403,55.1301684532925,79.6324655436447,12.2511485451761,67.3813169984686,64.3185298621746,165.390505359877,235.83460949464,180.704441041348,214.395099540582,217.457886676876,462.480857580398
25025080500,0,0,1,3,5,70,32,1,3,1,0,41,10,40,15,134,131,206,148,143,187,165,3212,0,0,3.11332503113325,9.33997509339975,15.5666251556663,217.932752179328,99.626400996264,3.11332503113325,9.33997509339975,3.11332503113325,0,127.646326276463,31.1332503113325,124.53300124533,46.6998754669987,417.185554171856,407.845579078456,641.34495641345,460.772104607721,445.205479452055,582.191780821918,513.698630136986
25025080601,5,0,2,5,6,10,26,0,3,6,2,130,131,78,100,85,260,193,213,200,192,228,4126,12.1182743577315,0,4.84730974309258,12.1182743577315,14.5419292292778,24.2365487154629,63.0150266602036,0,7.27096461463888,14.5419292292778,4.84730974309258,315.075133301018,317.498788172564,189.045079980611,242.365487154629,206.010664081435,630.150266602036,467.765390208434,516.23848763936,484.730974309258,465.341735336888,552.593310712555
25025080801,2,3,0,0,0,24,10,0,0,0,0,12,0,3,11,88,5,8,30,30,34,9,4517,4.42771751162276,6.64157626743414,0,0,0,53.1326101394731,22.1385875581138,0,0,0,0,26.5663050697366,0,6.64157626743414,24.3524463139252,194.819570511401,11.0692937790569,17.710870046491,66.4157626743414,66.4157626743414,75.2711976975869,19.9247288023024
